Date,Mall,Equipment_ID,Vibration_mm_s,Temperature_C,Failure_Occurred
2025-05-03,Mall_9,Mall_9_Escalator_B,6.66,49.74,0
2025-05-04,Mall_9,Mall_9_Escalator_B,6.81,50.52,0
2025-05-05,Mall_9,Mall_9_Escalator_B,7.38,50.07,0
2025-05-06,Mall_9,Mall_9_Escalator_B,6.94,47.64,0
2025-05-07,Mall_9,Mall_9_Escalator_B,6.84,48.6,0
2025-05-08,Mall_9,Mall_9_Escalator_B,7.39,49.63,0
2025-05-09,Mall_9,Mall_9_Escalator_B,7.47,48.47,0
2025-05-10,Mall_9,Mall_9_Escalator_B,7.1,48.08,0
2025-05-11,Mall_9,Mall_9_Escalator_B,6.78,48.5,0
2025-05-12,Mall_9,Mall_9_Escalator_B,7.19,49.99,0
2025-05-13,Mall_9,Mall_9_Escalator_B,6.96,47.96,0
2025-05-14,Mall_9,Mall_9_Escalator_B,7.61,49.33,0
2025-05-15,Mall_9,Mall_9_Escalator_B,7.68,50.33,0
2025-05-16,Mall_9,Mall_9_Escalator_B,7.83,48.93,0
2025-05-17,Mall_9,Mall_9_Escalator_B,6.97,51.11,0
2025-05-18,Mall_9,Mall_9_Escalator_B,7.55,49.48,0
2025-05-19,Mall_9,Mall_9_Escalator_B,7.75,49.25,0
2025-05-20,Mall_9,Mall_9_Escalator_B,6.98,47.8,0
2025-05-21,Mall_9,Mall_9_Escalator_B,7.73,51.34,0
2025-05-22,Mall_9,Mall_9_Escalator_B,7.35,48.05,0
2025-05-23,Mall_9,Mall_9_Escalator_B,7.97,51.14,0
2025-05-24,Mall_9,Mall_9_Escalator_B,7.65,49.92,0
2025-05-25,Mall_9,Mall_9_Escalator_B,7.13,49.46,0
2025-05-26,Mall_9,Mall_9_Escalator_B,8.1,49.63,0
2025-05-27,Mall_9,Mall_9_Escalator_B,8.01,48.67,0
2025-05-28,Mall_9,Mall_9_Escalator_B,7.56,51.77,0
2025-05-29,Mall_9,Mall_9_Escalator_B,7.49,51.29,0
2025-05-30,Mall_9,Mall_9_Escalator_B,8.16,49.19,0
2025-05-31,Mall_9,Mall_9_Escalator_B,7.29,51.97,0
2025-06-01,Mall_9,Mall_9_Escalator_B,7.83,52.32,0
2025-06-02,Mall_9,Mall_9_Escalator_B,8.05,49.99,0
2025-06-03,Mall_9,Mall_9_Escalator_B,7.58,50.5,0
2025-06-04,Mall_9,Mall_9_Escalator_B,8.05,49.43,0
2025-06-05,Mall_9,Mall_9_Escalator_B,8.27,51.11,0
2025-06-06,Mall_9,Mall_9_Escalator_B,7.89,50.62,0
2025-06-07,Mall_9,Mall_9_Escalator_B,7.78,52.12,0
2025-06-08,Mall_9,Mall_9_Escalator_B,7.91,50.43,0
2025-06-09,Mall_9,Mall_9_Escalator_B,8.37,49.63,0
2025-06-10,Mall_9,Mall_9_Escalator_B,7.82,50.53,0
2025-06-11,Mall_9,Mall_9_Escalator_B,8.03,51.4,0
2025-06-12,Mall_9,Mall_9_Escalator_B,8.27,51.08,0
2025-06-13,Mall_9,Mall_9_Escalator_B,8.03,50.8,0
2025-06-14,Mall_9,Mall_9_Escalator_B,8.37,49.91,0
2025-06-15,Mall_9,Mall_9_Escalator_B,8.12,51.43,0
2025-06-16,Mall_9,Mall_9_Escalator_B,7.79,50.36,0
2025-06-17,Mall_9,Mall_9_Escalator_B,8.21,51.74,0
2025-06-18,Mall_9,Mall_9_Escalator_B,8.06,49.95,0
2025-06-19,Mall_9,Mall_9_Escalator_B,8.27,50.24,0
2025-06-20,Mall_9,Mall_9_Escalator_B,8.61,49.9,0
2025-06-21,Mall_9,Mall_9_Escalator_B,8.04,49.5,0
2025-06-22,Mall_9,Mall_9_Escalator_B,8.31,50.26,0
2025-06-23,Mall_9,Mall_9_Escalator_B,8.67,53.18,0
2025-06-24,Mall_9,Mall_9_Escalator_B,7.92,51.46,0
2025-06-25,Mall_9,Mall_9_Escalator_B,8.33,51.54,0
2025-06-26,Mall_9,Mall_9_Escalator_B,8.52,51.48,0
2025-06-27,Mall_9,Mall_9_Escalator_B,7.82,50.21,0
2025-06-28,Mall_9,Mall_9_Escalator_B,7.85,52.63,0
2025-06-29,Mall_9,Mall_9_Escalator_B,8.37,51.83,0
2025-06-30,Mall_9,Mall_9_Escalator_B,8.0,51.37,0
2025-07-01,Mall_9,Mall_9_Escalator_B,8.46,51.08,0
2025-07-02,Mall_9,Mall_9_Escalator_B,8.79,50.76,0
2025-07-03,Mall_9,Mall_9_Escalator_B,8.47,51.04,0
2025-07-04,Mall_9,Mall_9_Escalator_B,8.29,53.99,0
2025-07-05,Mall_9,Mall_9_Escalator_B,8.59,52.99,0
2025-07-06,Mall_9,Mall_9_Escalator_B,8.82,50.28,0
2025-07-07,Mall_9,Mall_9_Escalator_B,8.39,51.94,0
2025-07-08,Mall_9,Mall_9_Escalator_B,8.42,53.88,0
2025-07-09,Mall_9,Mall_9_Escalator_B,8.12,52.73,0
2025-07-10,Mall_9,Mall_9_Escalator_B,8.49,53.1,0
2025-07-11,Mall_9,Mall_9_Escalator_B,8.34,51.7,0
2025-07-12,Mall_9,Mall_9_Escalator_B,9.06,54.02,0
2025-07-13,Mall_9,Mall_9_Escalator_B,9.05,52.36,0
2025-07-14,Mall_9,Mall_9_Escalator_B,8.84,52.52,0
2025-07-15,Mall_9,Mall_9_Escalator_B,8.44,53.04,0
2025-07-16,Mall_9,Mall_9_Escalator_B,8.78,52.09,0
2025-07-17,Mall_9,Mall_9_Escalator_B,8.27,52.78,0
2025-07-18,Mall_9,Mall_9_Escalator_B,8.6,50.96,0
2025-07-19,Mall_9,Mall_9_Escalator_B,8.61,52.85,0
2025-07-20,Mall_9,Mall_9_Escalator_B,9.17,54.64,0
2025-07-21,Mall_9,Mall_9_Escalator_B,9.36,51.4,0
2025-07-22,Mall_9,Mall_9_Escalator_B,9.04,51.67,0
2025-07-23,Mall_9,Mall_9_Escalator_B,8.92,51.14,0
2025-07-24,Mall_9,Mall_9_Escalator_B,8.79,54.79,0
2025-07-25,Mall_9,Mall_9_Escalator_B,9.17,53.12,0
2025-07-26,Mall_9,Mall_9_Escalator_B,9.33,52.85,0
2025-07-27,Mall_9,Mall_9_Escalator_B,9.45,53.09,0
2025-07-28,Mall_9,Mall_9_Escalator_B,9.39,52.38,0
2025-07-29,Mall_9,Mall_9_Escalator_B,9.37,52.76,0
2025-07-30,Mall_9,Mall_9_Escalator_B,8.98,51.27,0
2025-07-31,Mall_9,Mall_9_Escalator_B,9.15,54.88,0
2025-08-01,Mall_9,Mall_9_Escalator_B,8.95,54.52,0
2025-08-02,Mall_9,Mall_9_Escalator_B,8.99,51.55,0
2025-08-03,Mall_9,Mall_9_Escalator_B,8.73,55.2,0
2025-08-04,Mall_9,Mall_9_Escalator_B,8.84,52.93,0
2025-08-05,Mall_9,Mall_9_Escalator_B,9.37,52.8,0
2025-08-06,Mall_9,Mall_9_Escalator_B,9.21,51.62,0
2025-08-07,Mall_9,Mall_9_Escalator_B,9.38,54.68,0
2025-08-08,Mall_9,Mall_9_Escalator_B,8.95,52.69,0
2025-08-09,Mall_9,Mall_9_Escalator_B,9.04,55.42,0
2025-08-10,Mall_9,Mall_9_Escalator_B,9.66,51.84,0
2025-08-11,Mall_9,Mall_9_Escalator_B,9.56,54.17,0
2025-08-12,Mall_9,Mall_9_Escalator_B,9.69,54.14,0
2025-08-13,Mall_9,Mall_9_Escalator_B,9.8,54.48,0
2025-08-14,Mall_9,Mall_9_Escalator_B,9.86,54.46,0
2025-08-15,Mall_9,Mall_9_Escalator_B,9.9,54.41,0
2025-08-16,Mall_9,Mall_9_Escalator_B,9.7,53.36,0
2025-08-17,Mall_9,Mall_9_Escalator_B,10.14,55.7,0
2025-08-18,Mall_9,Mall_9_Escalator_B,9.25,54.31,0
2025-08-19,Mall_9,Mall_9_Escalator_B,9.7,55.49,0
2025-08-20,Mall_9,Mall_9_Escalator_B,9.73,55.0,0
2025-08-21,Mall_9,Mall_9_Escalator_B,9.42,56.04,0
2025-08-22,Mall_9,Mall_9_Escalator_B,10.05,53.34,0
2025-08-23,Mall_9,Mall_9_Escalator_B,9.59,55.41,0
2025-08-24,Mall_9,Mall_9_Escalator_B,10.11,53.25,0
2025-08-25,Mall_9,Mall_9_Escalator_B,10.13,56.42,0
2025-08-26,Mall_9,Mall_9_Escalator_B,9.62,53.4,0
2025-08-27,Mall_9,Mall_9_Escalator_B,9.83,56.4,0
2025-08-28,Mall_9,Mall_9_Escalator_B,10.25,54.64,0
2025-08-29,Mall_9,Mall_9_Escalator_B,9.68,53.41,0
2025-08-30,Mall_9,Mall_9_Escalator_B,9.84,52.67,0
2025-08-31,Mall_9,Mall_9_Escalator_B,1.7,36.03,1
2025-09-01,Mall_9,Mall_9_Escalator_B,2.28,35.96,0
2025-09-02,Mall_9,Mall_9_Escalator_B,2.28,33.96,0
2025-09-03,Mall_9,Mall_9_Escalator_B,2.56,36.86,0
2025-09-04,Mall_9,Mall_9_Escalator_B,2.54,37.68,0
2025-09-05,Mall_9,Mall_9_Escalator_B,2.45,35.05,0
2025-09-06,Mall_9,Mall_9_Escalator_B,2.06,38.11,0
2025-09-07,Mall_9,Mall_9_Escalator_B,1.71,37.98,0
2025-09-08,Mall_9,Mall_9_Escalator_B,2.48,37.3,0
2025-09-09,Mall_9,Mall_9_Escalator_B,2.61,37.01,0
2025-09-10,Mall_9,Mall_9_Escalator_B,2.64,34.35,0
2025-09-11,Mall_9,Mall_9_Escalator_B,2.03,36.27,0
2025-09-12,Mall_9,Mall_9_Escalator_B,1.86,36.39,0
2025-09-13,Mall_9,Mall_9_Escalator_B,2.31,36.41,0
2025-09-14,Mall_9,Mall_9_Escalator_B,2.02,34.5,0
2025-09-15,Mall_9,Mall_9_Escalator_B,2.57,38.24,0
2025-09-16,Mall_9,Mall_9_Escalator_B,2.31,35.7,0
2025-09-17,Mall_9,Mall_9_Escalator_B,2.29,35.32,0
2025-09-18,Mall_9,Mall_9_Escalator_B,2.52,37.17,0
2025-09-19,Mall_9,Mall_9_Escalator_B,2.39,38.58,0
2025-09-20,Mall_9,Mall_9_Escalator_B,2.76,35.6,0
2025-09-21,Mall_9,Mall_9_Escalator_B,3.03,35.16,0
2025-09-22,Mall_9,Mall_9_Escalator_B,2.08,35.66,0
2025-09-23,Mall_9,Mall_9_Escalator_B,3.06,38.28,0
2025-09-24,Mall_9,Mall_9_Escalator_B,2.7,35.59,0
2025-09-25,Mall_9,Mall_9_Escalator_B,2.16,37.18,0
2025-09-26,Mall_9,Mall_9_Escalator_B,2.94,38.08,0
2025-09-27,Mall_9,Mall_9_Escalator_B,2.84,37.22,0
2025-09-28,Mall_9,Mall_9_Escalator_B,2.97,35.21,0
2025-09-29,Mall_9,Mall_9_Escalator_B,2.66,36.7,0
2025-09-30,Mall_9,Mall_9_Escalator_B,2.94,36.27,0
2025-10-01,Mall_9,Mall_9_Escalator_B,2.56,36.38,0
2025-10-02,Mall_9,Mall_9_Escalator_B,3.0,37.26,0
2025-10-03,Mall_9,Mall_9_Escalator_B,2.73,38.86,0
2025-10-04,Mall_9,Mall_9_Escalator_B,2.58,39.05,0
2025-10-05,Mall_9,Mall_9_Escalator_B,3.03,37.77,0
2025-10-06,Mall_9,Mall_9_Escalator_B,2.93,37.94,0
2025-10-07,Mall_9,Mall_9_Escalator_B,2.73,38.71,0
2025-10-08,Mall_9,Mall_9_Escalator_B,2.73,36.25,0
2025-10-09,Mall_9,Mall_9_Escalator_B,2.91,37.98,0
2025-10-10,Mall_9,Mall_9_Escalator_B,2.95,39.55,0
2025-10-11,Mall_9,Mall_9_Escalator_B,2.88,37.33,0
2025-10-12,Mall_9,Mall_9_Escalator_B,3.31,38.92,0
2025-10-13,Mall_9,Mall_9_Escalator_B,2.9,39.95,0
2025-10-14,Mall_9,Mall_9_Escalator_B,3.39,36.8,0
2025-10-15,Mall_9,Mall_9_Escalator_B,2.72,38.78,0
2025-10-16,Mall_9,Mall_9_Escalator_B,2.92,37.79,0
2025-10-17,Mall_9,Mall_9_Escalator_B,3.23,39.81,0
2025-10-18,Mall_9,Mall_9_Escalator_B,3.5,36.95,0
2025-10-19,Mall_9,Mall_9_Escalator_B,3.57,38.14,0
2025-10-20,Mall_9,Mall_9_Escalator_B,3.71,39.0,0
2025-10-21,Mall_9,Mall_9_Escalator_B,2.85,37.87,0
2025-10-22,Mall_9,Mall_9_Escalator_B,2.94,39.62,0
2025-10-23,Mall_9,Mall_9_Escalator_B,3.34,39.18,0
2025-10-24,Mall_9,Mall_9_Escalator_B,3.06,38.6,0
2025-10-25,Mall_9,Mall_9_Escalator_B,3.47,38.16,0
2025-10-26,Mall_9,Mall_9_Escalator_B,3.15,38.02,0
2025-10-27,Mall_9,Mall_9_Escalator_B,3.17,40.44,0
2025-10-28,Mall_9,Mall_9_Escalator_B,2.97,37.78,0
2025-10-29,Mall_9,Mall_9_Escalator_B,3.62,39.92,0
2025-10-30,Mall_9,Mall_9_Escalator_B,3.06,39.88,0
2025-10-31,Mall_9,Mall_9_Escalator_B,3.63,37.6,0
2025-11-01,Mall_9,Mall_9_Escalator_B,3.69,37.98,0
2025-11-02,Mall_9,Mall_9_Escalator_B,3.18,40.1,0
2025-11-03,Mall_9,Mall_9_Escalator_B,3.86,39.7,0
2025-11-04,Mall_9,Mall_9_Escalator_B,3.91,40.47,0
2025-11-05,Mall_9,Mall_9_Escalator_B,3.28,37.91,0
2025-11-06,Mall_9,Mall_9_Escalator_B,3.34,40.45,0
2025-11-07,Mall_9,Mall_9_Escalator_B,3.68,37.92,0
2025-11-08,Mall_9,Mall_9_Escalator_B,3.57,38.41,0
2025-11-09,Mall_9,Mall_9_Escalator_B,3.84,40.86,0
2025-11-10,Mall_9,Mall_9_Escalator_B,4.14,41.2,0
2025-11-11,Mall_9,Mall_9_Escalator_B,3.98,38.52,0
2025-11-12,Mall_9,Mall_9_Escalator_B,4.16,38.43,0
2025-11-13,Mall_9,Mall_9_Escalator_B,4.12,41.57,0
2025-11-14,Mall_9,Mall_9_Escalator_B,3.62,38.58,0
2025-11-15,Mall_9,Mall_9_Escalator_B,3.49,38.84,0
2025-11-16,Mall_9,Mall_9_Escalator_B,4.39,40.94,0
2025-11-17,Mall_9,Mall_9_Escalator_B,3.8,39.02,0
2025-11-18,Mall_9,Mall_9_Escalator_B,3.95,41.52,0
2025-11-19,Mall_9,Mall_9_Escalator_B,4.03,40.0,0
2025-11-20,Mall_9,Mall_9_Escalator_B,4.23,38.75,0
2025-11-21,Mall_9,Mall_9_Escalator_B,3.84,38.11,0
2025-11-22,Mall_9,Mall_9_Escalator_B,3.93,41.04,0
2025-11-23,Mall_9,Mall_9_Escalator_B,4.42,42.0,0
2025-11-24,Mall_9,Mall_9_Escalator_B,4.31,38.82,0
2025-11-25,Mall_9,Mall_9_Escalator_B,4.3,41.52,0
2025-11-26,Mall_9,Mall_9_Escalator_B,4.21,39.4,0
2025-11-27,Mall_9,Mall_9_Escalator_B,3.92,38.89,0
2025-11-28,Mall_9,Mall_9_Escalator_B,4.09,38.54,0
2025-11-29,Mall_9,Mall_9_Escalator_B,4.78,39.65,0
2025-11-30,Mall_9,Mall_9_Escalator_B,3.92,38.82,0
2025-12-01,Mall_9,Mall_9_Escalator_B,4.65,40.24,0
2025-12-02,Mall_9,Mall_9_Escalator_B,4.29,41.93,0
2025-12-03,Mall_9,Mall_9_Escalator_B,4.33,42.28,0
2025-12-04,Mall_9,Mall_9_Escalator_B,4.03,40.32,0
2025-12-05,Mall_9,Mall_9_Escalator_B,4.86,40.11,0
2025-12-06,Mall_9,Mall_9_Escalator_B,4.27,39.03,0
2025-12-07,Mall_9,Mall_9_Escalator_B,4.29,39.54,0
2025-12-08,Mall_9,Mall_9_Escalator_B,4.89,39.07,0
2025-12-09,Mall_9,Mall_9_Escalator_B,4.56,42.8,0
2025-12-10,Mall_9,Mall_9_Escalator_B,4.64,41.04,0
2025-12-11,Mall_9,Mall_9_Escalator_B,4.29,42.75,0
2025-12-12,Mall_9,Mall_9_Escalator_B,4.32,42.31,0
2025-12-13,Mall_9,Mall_9_Escalator_B,4.54,39.71,0
2025-12-14,Mall_9,Mall_9_Escalator_B,4.48,43.06,0
2025-12-15,Mall_9,Mall_9_Escalator_B,4.71,39.39,0
2025-12-16,Mall_9,Mall_9_Escalator_B,5.04,42.76,0
2025-12-17,Mall_9,Mall_9_Escalator_B,5.12,39.6,0
2025-12-18,Mall_9,Mall_9_Escalator_B,4.73,41.23,0
2025-12-19,Mall_9,Mall_9_Escalator_B,4.85,40.56,0
2025-12-20,Mall_9,Mall_9_Escalator_B,5.27,40.1,0
2025-12-21,Mall_9,Mall_9_Escalator_B,4.69,39.43,0
2025-12-22,Mall_9,Mall_9_Escalator_B,4.5,40.09,0
2025-12-23,Mall_9,Mall_9_Escalator_B,5.23,42.05,0
2025-12-24,Mall_9,Mall_9_Escalator_B,4.95,42.82,0
2025-12-25,Mall_9,Mall_9_Escalator_B,4.78,40.75,0
2025-12-26,Mall_9,Mall_9_Escalator_B,5.09,42.24,0
2025-12-27,Mall_9,Mall_9_Escalator_B,4.51,42.2,0
2025-12-28,Mall_9,Mall_9_Escalator_B,4.9,41.1,0
2025-12-29,Mall_9,Mall_9_Escalator_B,4.76,41.05,0
2025-12-30,Mall_9,Mall_9_Escalator_B,5.29,42.04,0
2022-01-01,Mall_10,Mall_10_Escalator_A,2.2,32.99,0
2022-01-02,Mall_10,Mall_10_Escalator_A,1.5,30.94,0
2022-01-03,Mall_10,Mall_10_Escalator_A,1.72,30.39,0
2022-01-04,Mall_10,Mall_10_Escalator_A,2.19,30.83,0
2022-01-05,Mall_10,Mall_10_Escalator_A,1.97,30.31,0
2022-01-06,Mall_10,Mall_10_Escalator_A,1.76,30.24,0
2022-01-07,Mall_10,Mall_10_Escalator_A,1.97,32.13,0
2022-01-08,Mall_10,Mall_10_Escalator_A,1.84,33.08,0
2022-01-09,Mall_10,Mall_10_Escalator_A,2.02,32.26,0
2022-01-10,Mall_10,Mall_10_Escalator_A,2.21,30.64,0
2022-01-11,Mall_10,Mall_10_Escalator_A,2.29,33.44,0
2022-01-12,Mall_10,Mall_10_Escalator_A,2.18,33.45,0
2022-01-13,Mall_10,Mall_10_Escalator_A,2.31,33.27,0
2022-01-14,Mall_10,Mall_10_Escalator_A,2.02,33.66,0
2022-01-15,Mall_10,Mall_10_Escalator_A,2.28,30.46,0
2022-01-16,Mall_10,Mall_10_Escalator_A,1.87,30.12,0
2022-01-17,Mall_10,Mall_10_Escalator_A,2.0,33.95,0
2022-01-18,Mall_10,Mall_10_Escalator_A,1.96,32.27,0
2022-01-19,Mall_10,Mall_10_Escalator_A,2.17,30.98,0
2022-01-20,Mall_10,Mall_10_Escalator_A,1.92,33.08,0
2022-01-21,Mall_10,Mall_10_Escalator_A,2.43,31.9,0
2022-01-22,Mall_10,Mall_10_Escalator_A,1.85,31.35,0
2022-01-23,Mall_10,Mall_10_Escalator_A,1.9,33.52,0
2022-01-24,Mall_10,Mall_10_Escalator_A,2.31,34.12,0
2022-01-25,Mall_10,Mall_10_Escalator_A,2.04,31.09,0
2022-01-26,Mall_10,Mall_10_Escalator_A,2.72,33.66,0
2022-01-27,Mall_10,Mall_10_Escalator_A,2.9,32.78,0
2022-01-28,Mall_10,Mall_10_Escalator_A,2.9,32.24,0
2022-01-29,Mall_10,Mall_10_Escalator_A,2.04,34.17,0
2022-01-30,Mall_10,Mall_10_Escalator_A,2.09,31.51,0
2022-01-31,Mall_10,Mall_10_Escalator_A,2.85,35.02,0
2022-02-01,Mall_10,Mall_10_Escalator_A,2.62,31.16,0
2022-02-02,Mall_10,Mall_10_Escalator_A,2.89,34.97,0
2022-02-03,Mall_10,Mall_10_Escalator_A,2.3,31.35,0
2022-02-04,Mall_10,Mall_10_Escalator_A,2.5,34.33,0
2022-02-05,Mall_10,Mall_10_Escalator_A,2.63,31.79,0
2022-02-06,Mall_10,Mall_10_Escalator_A,2.82,31.49,0
2022-02-07,Mall_10,Mall_10_Escalator_A,2.83,35.32,0
2022-02-08,Mall_10,Mall_10_Escalator_A,2.91,31.56,0
2022-02-09,Mall_10,Mall_10_Escalator_A,3.22,32.37,0
2022-02-10,Mall_10,Mall_10_Escalator_A,3.25,34.72,0
2022-02-11,Mall_10,Mall_10_Escalator_A,2.85,33.88,0
2022-02-12,Mall_10,Mall_10_Escalator_A,2.43,33.62,0
2022-02-13,Mall_10,Mall_10_Escalator_A,2.98,33.17,0
2022-02-14,Mall_10,Mall_10_Escalator_A,2.94,34.71,0
2022-02-15,Mall_10,Mall_10_Escalator_A,3.27,34.88,0
2022-02-16,Mall_10,Mall_10_Escalator_A,2.65,34.27,0
2022-02-17,Mall_10,Mall_10_Escalator_A,2.62,35.2,0
2022-02-18,Mall_10,Mall_10_Escalator_A,3.11,35.67,0
2022-02-19,Mall_10,Mall_10_Escalator_A,3.36,35.89,0
2022-02-20,Mall_10,Mall_10_Escalator_A,3.2,35.82,0
2022-02-21,Mall_10,Mall_10_Escalator_A,3.47,35.85,0
2022-02-22,Mall_10,Mall_10_Escalator_A,2.79,33.39,0
2022-02-23,Mall_10,Mall_10_Escalator_A,3.49,35.8,0
2022-02-24,Mall_10,Mall_10_Escalator_A,3.24,34.8,0
2022-02-25,Mall_10,Mall_10_Escalator_A,3.63,34.05,0
2022-02-26,Mall_10,Mall_10_Escalator_A,3.24,34.55,0
2022-02-27,Mall_10,Mall_10_Escalator_A,2.91,35.25,0
2022-02-28,Mall_10,Mall_10_Escalator_A,2.96,36.02,0
2022-03-01,Mall_10,Mall_10_Escalator_A,2.81,34.61,0
2022-03-02,Mall_10,Mall_10_Escalator_A,2.85,34.18,0
2022-03-03,Mall_10,Mall_10_Escalator_A,3.18,36.29,0
2022-03-04,Mall_10,Mall_10_Escalator_A,3.36,36.55,0
2022-03-05,Mall_10,Mall_10_Escalator_A,3.72,36.18,0
2022-03-06,Mall_10,Mall_10_Escalator_A,3.32,34.54,0
2022-03-07,Mall_10,Mall_10_Escalator_A,3.27,32.87,0
2022-03-08,Mall_10,Mall_10_Escalator_A,3.74,35.75,0
2022-03-09,Mall_10,Mall_10_Escalator_A,3.56,36.37,0
2022-03-10,Mall_10,Mall_10_Escalator_A,3.66,33.94,0
2022-03-11,Mall_10,Mall_10_Escalator_A,3.64,33.43,0
2022-03-12,Mall_10,Mall_10_Escalator_A,3.89,34.47,0
2022-03-13,Mall_10,Mall_10_Escalator_A,3.22,33.43,0
2022-03-14,Mall_10,Mall_10_Escalator_A,4.0,34.66,0
2022-03-15,Mall_10,Mall_10_Escalator_A,3.81,36.95,0
2022-03-16,Mall_10,Mall_10_Escalator_A,3.15,36.15,0
2022-03-17,Mall_10,Mall_10_Escalator_A,3.51,36.54,0
2022-03-18,Mall_10,Mall_10_Escalator_A,4.04,34.22,0
2022-03-19,Mall_10,Mall_10_Escalator_A,3.42,34.44,0
2022-03-20,Mall_10,Mall_10_Escalator_A,3.62,37.08,0
2022-03-21,Mall_10,Mall_10_Escalator_A,4.11,34.62,0
2022-03-22,Mall_10,Mall_10_Escalator_A,3.97,34.66,0
2022-03-23,Mall_10,Mall_10_Escalator_A,3.4,35.12,0
2022-03-24,Mall_10,Mall_10_Escalator_A,4.24,36.4,0
2022-03-25,Mall_10,Mall_10_Escalator_A,3.39,37.68,0
2022-03-26,Mall_10,Mall_10_Escalator_A,3.62,35.62,0
2022-03-27,Mall_10,Mall_10_Escalator_A,4.18,37.59,0
2022-03-28,Mall_10,Mall_10_Escalator_A,3.93,35.09,0
2022-03-29,Mall_10,Mall_10_Escalator_A,3.77,36.4,0
2022-03-30,Mall_10,Mall_10_Escalator_A,3.54,37.52,0
2022-03-31,Mall_10,Mall_10_Escalator_A,3.69,34.45,0
2022-04-01,Mall_10,Mall_10_Escalator_A,3.57,37.27,0
2022-04-02,Mall_10,Mall_10_Escalator_A,3.66,36.51,0
2022-04-03,Mall_10,Mall_10_Escalator_A,4.22,35.01,0
2022-04-04,Mall_10,Mall_10_Escalator_A,4.4,35.93,0
2022-04-05,Mall_10,Mall_10_Escalator_A,3.94,35.9,0
2022-04-06,Mall_10,Mall_10_Escalator_A,4.14,35.99,0
2022-04-07,Mall_10,Mall_10_Escalator_A,4.25,37.65,0
2022-04-08,Mall_10,Mall_10_Escalator_A,4.52,38.14,0
2022-04-09,Mall_10,Mall_10_Escalator_A,3.81,35.31,0
2022-04-10,Mall_10,Mall_10_Escalator_A,4.64,35.31,0
2022-04-11,Mall_10,Mall_10_Escalator_A,3.9,36.95,0
2022-04-12,Mall_10,Mall_10_Escalator_A,4.13,37.89,0
2022-04-13,Mall_10,Mall_10_Escalator_A,4.41,35.18,0
2022-04-14,Mall_10,Mall_10_Escalator_A,4.09,36.2,0
2022-04-15,Mall_10,Mall_10_Escalator_A,3.94,37.27,0
2022-04-16,Mall_10,Mall_10_Escalator_A,3.96,36.45,0
2022-04-17,Mall_10,Mall_10_Escalator_A,4.75,37.06,0
2022-04-18,Mall_10,Mall_10_Escalator_A,4.41,36.51,0
2022-04-19,Mall_10,Mall_10_Escalator_A,4.81,35.69,0
2022-04-20,Mall_10,Mall_10_Escalator_A,3.94,36.22,0
2022-04-21,Mall_10,Mall_10_Escalator_A,4.45,38.89,0
2022-04-22,Mall_10,Mall_10_Escalator_A,4.37,36.83,0
2022-04-23,Mall_10,Mall_10_Escalator_A,4.35,35.72,0
2022-04-24,Mall_10,Mall_10_Escalator_A,4.31,38.96,0
2022-04-25,Mall_10,Mall_10_Escalator_A,5.0,39.21,0
2022-04-26,Mall_10,Mall_10_Escalator_A,4.31,39.28,0
2022-04-27,Mall_10,Mall_10_Escalator_A,5.13,36.6,0
2022-04-28,Mall_10,Mall_10_Escalator_A,5.15,38.84,0
2022-04-29,Mall_10,Mall_10_Escalator_A,4.45,38.01,0
2022-04-30,Mall_10,Mall_10_Escalator_A,4.64,36.37,0
2022-05-01,Mall_10,Mall_10_Escalator_A,4.5,39.11,0
2022-05-02,Mall_10,Mall_10_Escalator_A,4.25,39.05,0
2022-05-03,Mall_10,Mall_10_Escalator_A,4.54,36.24,0
2022-05-04,Mall_10,Mall_10_Escalator_A,5.06,36.23,0
2022-05-05,Mall_10,Mall_10_Escalator_A,4.64,39.33,0
2022-05-06,Mall_10,Mall_10_Escalator_A,4.83,36.17,0
2022-05-07,Mall_10,Mall_10_Escalator_A,4.55,37.77,0
2022-05-08,Mall_10,Mall_10_Escalator_A,5.35,38.43,0
2022-05-09,Mall_10,Mall_10_Escalator_A,4.46,38.51,0
2022-05-10,Mall_10,Mall_10_Escalator_A,5.16,37.74,0
2022-05-11,Mall_10,Mall_10_Escalator_A,4.46,37.31,0
2022-05-12,Mall_10,Mall_10_Escalator_A,4.72,39.52,0
2022-05-13,Mall_10,Mall_10_Escalator_A,5.35,39.3,0
2022-05-14,Mall_10,Mall_10_Escalator_A,4.95,39.92,0
2022-05-15,Mall_10,Mall_10_Escalator_A,4.72,38.12,0
2022-05-16,Mall_10,Mall_10_Escalator_A,5.17,39.65,0
2022-05-17,Mall_10,Mall_10_Escalator_A,4.66,37.37,0
2022-05-18,Mall_10,Mall_10_Escalator_A,4.95,36.95,0
2022-05-19,Mall_10,Mall_10_Escalator_A,4.95,39.82,0
2022-05-20,Mall_10,Mall_10_Escalator_A,4.8,39.1,0
2022-05-21,Mall_10,Mall_10_Escalator_A,4.71,40.28,0
2022-05-22,Mall_10,Mall_10_Escalator_A,5.44,39.08,0
2022-05-23,Mall_10,Mall_10_Escalator_A,5.13,40.66,0
2022-05-24,Mall_10,Mall_10_Escalator_A,4.77,39.94,0
2022-05-25,Mall_10,Mall_10_Escalator_A,4.81,37.58,0
