Date,Store,Category,Product,Demand_Volume
2024-05-05,Kroger,Produce,Carrots,484
2024-05-05,Kroger,Dairy,Milk,266
2024-05-05,Kroger,Dairy,Cheese,395
2024-05-05,Kroger,Dairy,Yogurt,474
2024-05-05,Kroger,Meat,Chicken,388
2024-05-05,Kroger,Meat,Beef,381
2024-05-05,Kroger,Meat,Pork,432
2024-05-06,Whole Foods,Produce,Apples,570
2024-05-06,Whole Foods,Produce,Bananas,584
2024-05-06,Whole Foods,Produce,Carrots,602
2024-05-06,Whole Foods,Dairy,Milk,174
2024-05-06,Whole Foods,Dairy,Cheese,105
2024-05-06,Whole Foods,Dairy,Yogurt,117
2024-05-06,Whole Foods,Meat,Chicken,202
2024-05-06,Whole Foods,Meat,Beef,166
2024-05-06,Whole Foods,Meat,Pork,276
2024-05-06,Trader Joes,Produce,Apples,473
2024-05-06,Trader Joes,Produce,Bananas,595
2024-05-06,Trader Joes,Produce,Carrots,495
2024-05-06,Trader Joes,Dairy,Milk,201
2024-05-06,Trader Joes,Dairy,Cheese,311
2024-05-06,Trader Joes,Dairy,Yogurt,494
2024-05-06,Trader Joes,Meat,Chicken,188
2024-05-06,Trader Joes,Meat,Beef,448
2024-05-06,Trader Joes,Meat,Pork,241
2024-05-06,Kroger,Produce,Apples,226
2024-05-06,Kroger,Produce,Bananas,449
2024-05-06,Kroger,Produce,Carrots,368
2024-05-06,Kroger,Dairy,Milk,142
2024-05-06,Kroger,Dairy,Cheese,437
2024-05-06,Kroger,Dairy,Yogurt,101
2024-05-06,Kroger,Meat,Chicken,184
2024-05-06,Kroger,Meat,Beef,150
2024-05-06,Kroger,Meat,Pork,234
2024-05-07,Whole Foods,Produce,Apples,289
2024-05-07,Whole Foods,Produce,Bananas,257
2024-05-07,Whole Foods,Produce,Carrots,570
2024-05-07,Whole Foods,Dairy,Milk,454
2024-05-07,Whole Foods,Dairy,Cheese,464
2024-05-07,Whole Foods,Dairy,Yogurt,123
2024-05-07,Whole Foods,Meat,Chicken,393
2024-05-07,Whole Foods,Meat,Beef,149
2024-05-07,Whole Foods,Meat,Pork,270
2024-05-07,Trader Joes,Produce,Apples,383
2024-05-07,Trader Joes,Produce,Bananas,629
2024-05-07,Trader Joes,Produce,Carrots,498
2024-05-07,Trader Joes,Dairy,Milk,272
2024-05-07,Trader Joes,Dairy,Cheese,469
2024-05-07,Trader Joes,Dairy,Yogurt,281
2024-05-07,Trader Joes,Meat,Chicken,136
2024-05-07,Trader Joes,Meat,Beef,419
2024-05-07,Trader Joes,Meat,Pork,254
2024-05-07,Kroger,Produce,Apples,239
2024-05-07,Kroger,Produce,Bananas,240
2024-05-07,Kroger,Produce,Carrots,555
2024-05-07,Kroger,Dairy,Milk,275
2024-05-07,Kroger,Dairy,Cheese,235
2024-05-07,Kroger,Dairy,Yogurt,199
2024-05-07,Kroger,Meat,Chicken,195
2024-05-07,Kroger,Meat,Beef,480
2024-05-07,Kroger,Meat,Pork,178
2024-05-08,Whole Foods,Produce,Apples,405
2024-05-08,Whole Foods,Produce,Bananas,456
2024-05-08,Whole Foods,Produce,Carrots,467
2024-05-08,Whole Foods,Dairy,Milk,389
2024-05-08,Whole Foods,Dairy,Cheese,463
2024-05-08,Whole Foods,Dairy,Yogurt,175
2024-05-08,Whole Foods,Meat,Chicken,324
2024-05-08,Whole Foods,Meat,Beef,167
2024-05-08,Whole Foods,Meat,Pork,379
2024-05-08,Trader Joes,Produce,Apples,345
2024-05-08,Trader Joes,Produce,Bananas,340
2024-05-08,Trader Joes,Produce,Carrots,304
2024-05-08,Trader Joes,Dairy,Milk,373
2024-05-08,Trader Joes,Dairy,Cheese,374
2024-05-08,Trader Joes,Dairy,Yogurt,197
2024-05-08,Trader Joes,Meat,Chicken,395
2024-05-08,Trader Joes,Meat,Beef,380
2024-05-08,Trader Joes,Meat,Pork,115
2024-05-08,Kroger,Produce,Apples,442
2024-05-08,Kroger,Produce,Bananas,290
2024-05-08,Kroger,Produce,Carrots,357
2024-05-08,Kroger,Dairy,Milk,163
2024-05-08,Kroger,Dairy,Cheese,168
2024-05-08,Kroger,Dairy,Yogurt,281
2024-05-08,Kroger,Meat,Chicken,469
2024-05-08,Kroger,Meat,Beef,108
2024-05-08,Kroger,Meat,Pork,358
2024-05-09,Whole Foods,Produce,Apples,427
2024-05-09,Whole Foods,Produce,Bananas,481
2024-05-09,Whole Foods,Produce,Carrots,270
2024-05-09,Whole Foods,Dairy,Milk,321
2024-05-09,Whole Foods,Dairy,Cheese,142
2024-05-09,Whole Foods,Dairy,Yogurt,331
2024-05-09,Whole Foods,Meat,Chicken,487
2024-05-09,Whole Foods,Meat,Beef,105
2024-05-09,Whole Foods,Meat,Pork,243
2024-05-09,Trader Joes,Produce,Apples,625
2024-05-09,Trader Joes,Produce,Bananas,264
2024-05-09,Trader Joes,Produce,Carrots,368
2024-05-09,Trader Joes,Dairy,Milk,245
2024-05-09,Trader Joes,Dairy,Cheese,110
2024-05-09,Trader Joes,Dairy,Yogurt,104
2024-05-09,Trader Joes,Meat,Chicken,325
2024-05-09,Trader Joes,Meat,Beef,360
2024-05-09,Trader Joes,Meat,Pork,292
2024-05-09,Kroger,Produce,Apples,342
2024-05-09,Kroger,Produce,Bananas,381
2024-05-09,Kroger,Produce,Carrots,522
2024-05-09,Kroger,Dairy,Milk,362
2024-05-09,Kroger,Dairy,Cheese,446
2024-05-09,Kroger,Dairy,Yogurt,161
2024-05-09,Kroger,Meat,Chicken,143
2024-05-09,Kroger,Meat,Beef,175
2024-05-09,Kroger,Meat,Pork,128
2024-05-10,Whole Foods,Produce,Apples,495
2024-05-10,Whole Foods,Produce,Bananas,222
2024-05-10,Whole Foods,Produce,Carrots,473
2024-05-10,Whole Foods,Dairy,Milk,184
2024-05-10,Whole Foods,Dairy,Cheese,219
2024-05-10,Whole Foods,Dairy,Yogurt,171
2024-05-10,Whole Foods,Meat,Chicken,192
2024-05-10,Whole Foods,Meat,Beef,475
2024-05-10,Whole Foods,Meat,Pork,171
2024-05-10,Trader Joes,Produce,Apples,542
2024-05-10,Trader Joes,Produce,Bananas,333
2024-05-10,Trader Joes,Produce,Carrots,442
2024-05-10,Trader Joes,Dairy,Milk,242
2024-05-10,Trader Joes,Dairy,Cheese,366
2024-05-10,Trader Joes,Dairy,Yogurt,370
2024-05-10,Trader Joes,Meat,Chicken,251
2024-05-10,Trader Joes,Meat,Beef,340
2024-05-10,Trader Joes,Meat,Pork,155
2024-05-10,Kroger,Produce,Apples,225
2024-05-10,Kroger,Produce,Bananas,523
2024-05-10,Kroger,Produce,Carrots,642
2024-05-10,Kroger,Dairy,Milk,266
2024-05-10,Kroger,Dairy,Cheese,178
2024-05-10,Kroger,Dairy,Yogurt,292
2024-05-10,Kroger,Meat,Chicken,495
2024-05-10,Kroger,Meat,Beef,142
2024-05-10,Kroger,Meat,Pork,342
2024-05-11,Whole Foods,Produce,Apples,593
2024-05-11,Whole Foods,Produce,Bananas,327
2024-05-11,Whole Foods,Produce,Carrots,321
2024-05-11,Whole Foods,Dairy,Milk,313
2024-05-11,Whole Foods,Dairy,Cheese,177
2024-05-11,Whole Foods,Dairy,Yogurt,131
2024-05-11,Whole Foods,Meat,Chicken,496
2024-05-11,Whole Foods,Meat,Beef,478
2024-05-11,Whole Foods,Meat,Pork,496
2024-05-11,Trader Joes,Produce,Apples,196
2024-05-11,Trader Joes,Produce,Bananas,210
2024-05-11,Trader Joes,Produce,Carrots,511
2024-05-11,Trader Joes,Dairy,Milk,413
2024-05-11,Trader Joes,Dairy,Cheese,277
2024-05-11,Trader Joes,Dairy,Yogurt,446
2024-05-11,Trader Joes,Meat,Chicken,339
2024-05-11,Trader Joes,Meat,Beef,117
2024-05-11,Trader Joes,Meat,Pork,286
2024-05-11,Kroger,Produce,Apples,299
2024-05-11,Kroger,Produce,Bananas,421
2024-05-11,Kroger,Produce,Carrots,301
2024-05-11,Kroger,Dairy,Milk,325
2024-05-11,Kroger,Dairy,Cheese,449
2024-05-11,Kroger,Dairy,Yogurt,429
2024-05-11,Kroger,Meat,Chicken,359
2024-05-11,Kroger,Meat,Beef,194
2024-05-11,Kroger,Meat,Pork,334
2024-05-12,Whole Foods,Produce,Apples,412
2024-05-12,Whole Foods,Produce,Bananas,507
2024-05-12,Whole Foods,Produce,Carrots,522
2024-05-12,Whole Foods,Dairy,Milk,216
2024-05-12,Whole Foods,Dairy,Cheese,129
2024-05-12,Whole Foods,Dairy,Yogurt,468
2024-05-12,Whole Foods,Meat,Chicken,299
2024-05-12,Whole Foods,Meat,Beef,311
2024-05-12,Whole Foods,Meat,Pork,202
2024-05-12,Trader Joes,Produce,Apples,538
2024-05-12,Trader Joes,Produce,Bananas,582
2024-05-12,Trader Joes,Produce,Carrots,264
2024-05-12,Trader Joes,Dairy,Milk,225
2024-05-12,Trader Joes,Dairy,Cheese,184
2024-05-12,Trader Joes,Dairy,Yogurt,124
2024-05-12,Trader Joes,Meat,Chicken,433
2024-05-12,Trader Joes,Meat,Beef,389
2024-05-12,Trader Joes,Meat,Pork,380
2024-05-12,Kroger,Produce,Apples,373
2024-05-12,Kroger,Produce,Bananas,527
2024-05-12,Kroger,Produce,Carrots,286
2024-05-12,Kroger,Dairy,Milk,201
2024-05-12,Kroger,Dairy,Cheese,197
2024-05-12,Kroger,Dairy,Yogurt,484
2024-05-12,Kroger,Meat,Chicken,236
2024-05-12,Kroger,Meat,Beef,171
2024-05-12,Kroger,Meat,Pork,116
2024-05-13,Whole Foods,Produce,Apples,376
2024-05-13,Whole Foods,Produce,Bananas,495
2024-05-13,Whole Foods,Produce,Carrots,385
2024-05-13,Whole Foods,Dairy,Milk,426
2024-05-13,Whole Foods,Dairy,Cheese,233
2024-05-13,Whole Foods,Dairy,Yogurt,340
2024-05-13,Whole Foods,Meat,Chicken,222
2024-05-13,Whole Foods,Meat,Beef,372
2024-05-13,Whole Foods,Meat,Pork,112
2024-05-13,Trader Joes,Produce,Apples,391
2024-05-13,Trader Joes,Produce,Bananas,333
2024-05-13,Trader Joes,Produce,Carrots,222
2024-05-13,Trader Joes,Dairy,Milk,268
2024-05-13,Trader Joes,Dairy,Cheese,492
2024-05-13,Trader Joes,Dairy,Yogurt,253
2024-05-13,Trader Joes,Meat,Chicken,232
2024-05-13,Trader Joes,Meat,Beef,266
2024-05-13,Trader Joes,Meat,Pork,458
2024-05-13,Kroger,Produce,Apples,281
2024-05-13,Kroger,Produce,Bananas,351
2024-05-13,Kroger,Produce,Carrots,481
2024-05-13,Kroger,Dairy,Milk,360
2024-05-13,Kroger,Dairy,Cheese,334
2024-05-13,Kroger,Dairy,Yogurt,175
2024-05-13,Kroger,Meat,Chicken,353
2024-05-13,Kroger,Meat,Beef,361
2024-05-13,Kroger,Meat,Pork,237
2024-05-14,Whole Foods,Produce,Apples,453
2024-05-14,Whole Foods,Produce,Bananas,364
2024-05-14,Whole Foods,Produce,Carrots,478
2024-05-14,Whole Foods,Dairy,Milk,249
2024-05-14,Whole Foods,Dairy,Cheese,202
2024-05-14,Whole Foods,Dairy,Yogurt,252
2024-05-14,Whole Foods,Meat,Chicken,290
2024-05-14,Whole Foods,Meat,Beef,237
2024-05-14,Whole Foods,Meat,Pork,185
2024-05-14,Trader Joes,Produce,Apples,413
2024-05-14,Trader Joes,Produce,Bananas,466
2024-05-14,Trader Joes,Produce,Carrots,366
2024-05-14,Trader Joes,Dairy,Milk,102
2024-05-14,Trader Joes,Dairy,Cheese,409
2024-05-14,Trader Joes,Dairy,Yogurt,159
2024-05-14,Trader Joes,Meat,Chicken,498
2024-05-14,Trader Joes,Meat,Beef,328
2024-05-14,Trader Joes,Meat,Pork,205
2024-05-14,Kroger,Produce,Apples,573
2024-05-14,Kroger,Produce,Bananas,613
2024-05-14,Kroger,Produce,Carrots,386
2024-05-14,Kroger,Dairy,Milk,429
2024-05-14,Kroger,Dairy,Cheese,157
2024-05-14,Kroger,Dairy,Yogurt,381
2024-05-14,Kroger,Meat,Chicken,144
2024-05-14,Kroger,Meat,Beef,494
2024-05-14,Kroger,Meat,Pork,414
2024-05-15,Whole Foods,Produce,Apples,427
2024-05-15,Whole Foods,Produce,Bananas,256
2024-05-15,Whole Foods,Produce,Carrots,255
2024-05-15,Whole Foods,Dairy,Milk,115
2024-05-15,Whole Foods,Dairy,Cheese,174
2024-05-15,Whole Foods,Dairy,Yogurt,344
2024-05-15,Whole Foods,Meat,Chicken,421
2024-05-15,Whole Foods,Meat,Beef,208
2024-05-15,Whole Foods,Meat,Pork,385
2024-05-15,Trader Joes,Produce,Apples,424
2024-05-15,Trader Joes,Produce,Bananas,226
2024-05-15,Trader Joes,Produce,Carrots,328
2024-05-15,Trader Joes,Dairy,Milk,483
2024-05-15,Trader Joes,Dairy,Cheese,413
2024-05-15,Trader Joes,Dairy,Yogurt,123
2024-05-15,Trader Joes,Meat,Chicken,270
2024-05-15,Trader Joes,Meat,Beef,279
2024-05-15,Trader Joes,Meat,Pork,455
2024-05-15,Kroger,Produce,Apples,223
2024-05-15,Kroger,Produce,Bananas,264
2024-05-15,Kroger,Produce,Carrots,427
2024-05-15,Kroger,Dairy,Milk,178
2024-05-15,Kroger,Dairy,Cheese,169
2024-05-15,Kroger,Dairy,Yogurt,146
2024-05-15,Kroger,Meat,Chicken,201
2024-05-15,Kroger,Meat,Beef,281
2024-05-15,Kroger,Meat,Pork,261
2024-05-16,Whole Foods,Produce,Apples,234
2024-05-16,Whole Foods,Produce,Bananas,485
2024-05-16,Whole Foods,Produce,Carrots,338
2024-05-16,Whole Foods,Dairy,Milk,357
2024-05-16,Whole Foods,Dairy,Cheese,224
2024-05-16,Whole Foods,Dairy,Yogurt,155
2024-05-16,Whole Foods,Meat,Chicken,421
2024-05-16,Whole Foods,Meat,Beef,498
2024-05-16,Whole Foods,Meat,Pork,305
2024-05-16,Trader Joes,Produce,Apples,307
2024-05-16,Trader Joes,Produce,Bananas,548
2024-05-16,Trader Joes,Produce,Carrots,162
2024-05-16,Trader Joes,Dairy,Milk,286
2024-05-16,Trader Joes,Dairy,Cheese,396
2024-05-16,Trader Joes,Dairy,Yogurt,279
2024-05-16,Trader Joes,Meat,Chicken,186
2024-05-16,Trader Joes,Meat,Beef,290
2024-05-16,Trader Joes,Meat,Pork,142
2024-05-16,Kroger,Produce,Apples,172
2024-05-16,Kroger,Produce,Bananas,402
2024-05-16,Kroger,Produce,Carrots,410
2024-05-16,Kroger,Dairy,Milk,411
2024-05-16,Kroger,Dairy,Cheese,363
2024-05-16,Kroger,Dairy,Yogurt,381
2024-05-16,Kroger,Meat,Chicken,306
2024-05-16,Kroger,Meat,Beef,464
2024-05-16,Kroger,Meat,Pork,101
2024-05-17,Whole Foods,Produce,Apples,462
2024-05-17,Whole Foods,Produce,Bananas,558
2024-05-17,Whole Foods,Produce,Carrots,199
2024-05-17,Whole Foods,Dairy,Milk,445
2024-05-17,Whole Foods,Dairy,Cheese,293
2024-05-17,Whole Foods,Dairy,Yogurt,483
2024-05-17,Whole Foods,Meat,Chicken,134
2024-05-17,Whole Foods,Meat,Beef,434
2024-05-17,Whole Foods,Meat,Pork,268
2024-05-17,Trader Joes,Produce,Apples,372
2024-05-17,Trader Joes,Produce,Bananas,326
2024-05-17,Trader Joes,Produce,Carrots,354
2024-05-17,Trader Joes,Dairy,Milk,233
2024-05-17,Trader Joes,Dairy,Cheese,456
2024-05-17,Trader Joes,Dairy,Yogurt,349
2024-05-17,Trader Joes,Meat,Chicken,478
2024-05-17,Trader Joes,Meat,Beef,224
2024-05-17,Trader Joes,Meat,Pork,406
2024-05-17,Kroger,Produce,Apples,380
2024-05-17,Kroger,Produce,Bananas,237
2024-05-17,Kroger,Produce,Carrots,319
2024-05-17,Kroger,Dairy,Milk,123
2024-05-17,Kroger,Dairy,Cheese,191
2024-05-17,Kroger,Dairy,Yogurt,248
2024-05-17,Kroger,Meat,Chicken,160
2024-05-17,Kroger,Meat,Beef,373
2024-05-17,Kroger,Meat,Pork,399
2024-05-18,Whole Foods,Produce,Apples,319
2024-05-18,Whole Foods,Produce,Bananas,465
2024-05-18,Whole Foods,Produce,Carrots,577
2024-05-18,Whole Foods,Dairy,Milk,447
2024-05-18,Whole Foods,Dairy,Cheese,205
2024-05-18,Whole Foods,Dairy,Yogurt,152
2024-05-18,Whole Foods,Meat,Chicken,403
2024-05-18,Whole Foods,Meat,Beef,181
2024-05-18,Whole Foods,Meat,Pork,160
2024-05-18,Trader Joes,Produce,Apples,319
2024-05-18,Trader Joes,Produce,Bananas,364
2024-05-18,Trader Joes,Produce,Carrots,485
2024-05-18,Trader Joes,Dairy,Milk,287
2024-05-18,Trader Joes,Dairy,Cheese,376
2024-05-18,Trader Joes,Dairy,Yogurt,116
2024-05-18,Trader Joes,Meat,Chicken,228
2024-05-18,Trader Joes,Meat,Beef,271
2024-05-18,Trader Joes,Meat,Pork,200
2024-05-18,Kroger,Produce,Apples,583
2024-05-18,Kroger,Produce,Bananas,278
2024-05-18,Kroger,Produce,Carrots,455
2024-05-18,Kroger,Dairy,Milk,497
2024-05-18,Kroger,Dairy,Cheese,165
2024-05-18,Kroger,Dairy,Yogurt,233
2024-05-18,Kroger,Meat,Chicken,453
2024-05-18,Kroger,Meat,Beef,356
2024-05-18,Kroger,Meat,Pork,465
2024-05-19,Whole Foods,Produce,Apples,570
2024-05-19,Whole Foods,Produce,Bananas,443
2024-05-19,Whole Foods,Produce,Carrots,565
2024-05-19,Whole Foods,Dairy,Milk,268
2024-05-19,Whole Foods,Dairy,Cheese,152
2024-05-19,Whole Foods,Dairy,Yogurt,314
2024-05-19,Whole Foods,Meat,Chicken,386
2024-05-19,Whole Foods,Meat,Beef,457
2024-05-19,Whole Foods,Meat,Pork,343
2024-05-19,Trader Joes,Produce,Apples,551
2024-05-19,Trader Joes,Produce,Bananas,422
2024-05-19,Trader Joes,Produce,Carrots,574
2024-05-19,Trader Joes,Dairy,Milk,227
2024-05-19,Trader Joes,Dairy,Cheese,328
2024-05-19,Trader Joes,Dairy,Yogurt,199
2024-05-19,Trader Joes,Meat,Chicken,215
2024-05-19,Trader Joes,Meat,Beef,281
2024-05-19,Trader Joes,Meat,Pork,384
2024-05-19,Kroger,Produce,Apples,322
2024-05-19,Kroger,Produce,Bananas,480
2024-05-19,Kroger,Produce,Carrots,359
2024-05-19,Kroger,Dairy,Milk,176
2024-05-19,Kroger,Dairy,Cheese,490
2024-05-19,Kroger,Dairy,Yogurt,167
2024-05-19,Kroger,Meat,Chicken,212
2024-05-19,Kroger,Meat,Beef,436
2024-05-19,Kroger,Meat,Pork,392
2024-05-20,Whole Foods,Produce,Apples,365
2024-05-20,Whole Foods,Produce,Bananas,489
2024-05-20,Whole Foods,Produce,Carrots,477
2024-05-20,Whole Foods,Dairy,Milk,131
2024-05-20,Whole Foods,Dairy,Cheese,248
2024-05-20,Whole Foods,Dairy,Yogurt,344
2024-05-20,Whole Foods,Meat,Chicken,481
2024-05-20,Whole Foods,Meat,Beef,363
2024-05-20,Whole Foods,Meat,Pork,379
2024-05-20,Trader Joes,Produce,Apples,440
2024-05-20,Trader Joes,Produce,Bananas,386
2024-05-20,Trader Joes,Produce,Carrots,507
2024-05-20,Trader Joes,Dairy,Milk,314
2024-05-20,Trader Joes,Dairy,Cheese,393
2024-05-20,Trader Joes,Dairy,Yogurt,312
2024-05-20,Trader Joes,Meat,Chicken,466
2024-05-20,Trader Joes,Meat,Beef,409
2024-05-20,Trader Joes,Meat,Pork,377
2024-05-20,Kroger,Produce,Apples,534
2024-05-20,Kroger,Produce,Bananas,467
2024-05-20,Kroger,Produce,Carrots,438
2024-05-20,Kroger,Dairy,Milk,442
2024-05-20,Kroger,Dairy,Cheese,111
2024-05-20,Kroger,Dairy,Yogurt,381
2024-05-20,Kroger,Meat,Chicken,438
2024-05-20,Kroger,Meat,Beef,218
2024-05-20,Kroger,Meat,Pork,268
2024-05-21,Whole Foods,Produce,Apples,557
2024-05-21,Whole Foods,Produce,Bananas,454
2024-05-21,Whole Foods,Produce,Carrots,386
2024-05-21,Whole Foods,Dairy,Milk,126
2024-05-21,Whole Foods,Dairy,Cheese,251
2024-05-21,Whole Foods,Dairy,Yogurt,124
2024-05-21,Whole Foods,Meat,Chicken,173
2024-05-21,Whole Foods,Meat,Beef,229
2024-05-21,Whole Foods,Meat,Pork,392
2024-05-21,Trader Joes,Produce,Apples,412
2024-05-21,Trader Joes,Produce,Bananas,242
2024-05-21,Trader Joes,Produce,Carrots,230
2024-05-21,Trader Joes,Dairy,Milk,334
2024-05-21,Trader Joes,Dairy,Cheese,328
2024-05-21,Trader Joes,Dairy,Yogurt,203
2024-05-21,Trader Joes,Meat,Chicken,174
2024-05-21,Trader Joes,Meat,Beef,221
2024-05-21,Trader Joes,Meat,Pork,169
2024-05-21,Kroger,Produce,Apples,361
2024-05-21,Kroger,Produce,Bananas,249
2024-05-21,Kroger,Produce,Carrots,183
2024-05-21,Kroger,Dairy,Milk,215
2024-05-21,Kroger,Dairy,Cheese,218
2024-05-21,Kroger,Dairy,Yogurt,249
2024-05-21,Kroger,Meat,Chicken,132
2024-05-21,Kroger,Meat,Beef,243
2024-05-21,Kroger,Meat,Pork,127
2024-05-22,Whole Foods,Produce,Apples,199
2024-05-22,Whole Foods,Produce,Bananas,337
2024-05-22,Whole Foods,Produce,Carrots,379
2024-05-22,Whole Foods,Dairy,Milk,398
2024-05-22,Whole Foods,Dairy,Cheese,174
2024-05-22,Whole Foods,Dairy,Yogurt,481
2024-05-22,Whole Foods,Meat,Chicken,194
2024-05-22,Whole Foods,Meat,Beef,151
2024-05-22,Whole Foods,Meat,Pork,146
2024-05-22,Trader Joes,Produce,Apples,246
2024-05-22,Trader Joes,Produce,Bananas,386
2024-05-22,Trader Joes,Produce,Carrots,208
2024-05-22,Trader Joes,Dairy,Milk,158
2024-05-22,Trader Joes,Dairy,Cheese,148
2024-05-22,Trader Joes,Dairy,Yogurt,479
2024-05-22,Trader Joes,Meat,Chicken,343
2024-05-22,Trader Joes,Meat,Beef,380
2024-05-22,Trader Joes,Meat,Pork,193
2024-05-22,Kroger,Produce,Apples,572
2024-05-22,Kroger,Produce,Bananas,222
2024-05-22,Kroger,Produce,Carrots,370
2024-05-22,Kroger,Dairy,Milk,212
2024-05-22,Kroger,Dairy,Cheese,430
2024-05-22,Kroger,Dairy,Yogurt,374
2024-05-22,Kroger,Meat,Chicken,248
2024-05-22,Kroger,Meat,Beef,136
2024-05-22,Kroger,Meat,Pork,153
2024-05-23,Whole Foods,Produce,Apples,523
2024-05-23,Whole Foods,Produce,Bananas,285
2024-05-23,Whole Foods,Produce,Carrots,472
2024-05-23,Whole Foods,Dairy,Milk,213
2024-05-23,Whole Foods,Dairy,Cheese,418
2024-05-23,Whole Foods,Dairy,Yogurt,499
2024-05-23,Whole Foods,Meat,Chicken,184
2024-05-23,Whole Foods,Meat,Beef,156
2024-05-23,Whole Foods,Meat,Pork,364
2024-05-23,Trader Joes,Produce,Apples,563
2024-05-23,Trader Joes,Produce,Bananas,390
2024-05-23,Trader Joes,Produce,Carrots,582
2024-05-23,Trader Joes,Dairy,Milk,188
2024-05-23,Trader Joes,Dairy,Cheese,430
2024-05-23,Trader Joes,Dairy,Yogurt,321
2024-05-23,Trader Joes,Meat,Chicken,122
2024-05-23,Trader Joes,Meat,Beef,362
2024-05-23,Trader Joes,Meat,Pork,256
2024-05-23,Kroger,Produce,Apples,473
2024-05-23,Kroger,Produce,Bananas,189
2024-05-23,Kroger,Produce,Carrots,509
2024-05-23,Kroger,Dairy,Milk,279
2024-05-23,Kroger,Dairy,Cheese,288
2024-05-23,Kroger,Dairy,Yogurt,136
2024-05-23,Kroger,Meat,Chicken,470
2024-05-23,Kroger,Meat,Beef,218
2024-05-23,Kroger,Meat,Pork,428
2024-05-24,Whole Foods,Produce,Apples,513
2024-05-24,Whole Foods,Produce,Bananas,439
2024-05-24,Whole Foods,Produce,Carrots,242
2024-05-24,Whole Foods,Dairy,Milk,169
2024-05-24,Whole Foods,Dairy,Cheese,334
2024-05-24,Whole Foods,Dairy,Yogurt,178
2024-05-24,Whole Foods,Meat,Chicken,452
2024-05-24,Whole Foods,Meat,Beef,437
2024-05-24,Whole Foods,Meat,Pork,286
2024-05-24,Trader Joes,Produce,Apples,272
2024-05-24,Trader Joes,Produce,Bananas,533
2024-05-24,Trader Joes,Produce,Carrots,407
2024-05-24,Trader Joes,Dairy,Milk,344
2024-05-24,Trader Joes,Dairy,Cheese,315
2024-05-24,Trader Joes,Dairy,Yogurt,450
2024-05-24,Trader Joes,Meat,Chicken,360
2024-05-24,Trader Joes,Meat,Beef,275
2024-05-24,Trader Joes,Meat,Pork,228
2024-05-24,Kroger,Produce,Apples,439
2024-05-24,Kroger,Produce,Bananas,358
2024-05-24,Kroger,Produce,Carrots,304
2024-05-24,Kroger,Dairy,Milk,403
2024-05-24,Kroger,Dairy,Cheese,457
2024-05-24,Kroger,Dairy,Yogurt,498
2024-05-24,Kroger,Meat,Chicken,221
2024-05-24,Kroger,Meat,Beef,317
2024-05-24,Kroger,Meat,Pork,116
2024-05-25,Whole Foods,Produce,Apples,332
2024-05-25,Whole Foods,Produce,Bananas,180
2024-05-25,Whole Foods,Produce,Carrots,532
2024-05-25,Whole Foods,Dairy,Milk,181
2024-05-25,Whole Foods,Dairy,Cheese,126
2024-05-25,Whole Foods,Dairy,Yogurt,345
2024-05-25,Whole Foods,Meat,Chicken,199
2024-05-25,Whole Foods,Meat,Beef,469
2024-05-25,Whole Foods,Meat,Pork,450
2024-05-25,Trader Joes,Produce,Apples,420
2024-05-25,Trader Joes,Produce,Bananas,289
2024-05-25,Trader Joes,Produce,Carrots,490
2024-05-25,Trader Joes,Dairy,Milk,384
2024-05-25,Trader Joes,Dairy,Cheese,105
2024-05-25,Trader Joes,Dairy,Yogurt,487
2024-05-25,Trader Joes,Meat,Chicken,439
2024-05-25,Trader Joes,Meat,Beef,121
2024-05-25,Trader Joes,Meat,Pork,268
2024-05-25,Kroger,Produce,Apples,483
2024-05-25,Kroger,Produce,Bananas,598
2024-05-25,Kroger,Produce,Carrots,365
2024-05-25,Kroger,Dairy,Milk,213
2024-05-25,Kroger,Dairy,Cheese,483
2024-05-25,Kroger,Dairy,Yogurt,128
2024-05-25,Kroger,Meat,Chicken,307
2024-05-25,Kroger,Meat,Beef,138
2024-05-25,Kroger,Meat,Pork,174
2024-05-26,Whole Foods,Produce,Apples,253
2024-05-26,Whole Foods,Produce,Bananas,396
2024-05-26,Whole Foods,Produce,Carrots,592
2024-05-26,Whole Foods,Dairy,Milk,253
2024-05-26,Whole Foods,Dairy,Cheese,181
2024-05-26,Whole Foods,Dairy,Yogurt,223
2024-05-26,Whole Foods,Meat,Chicken,146
2024-05-26,Whole Foods,Meat,Beef,199
2024-05-26,Whole Foods,Meat,Pork,107
2024-05-26,Trader Joes,Produce,Apples,432
2024-05-26,Trader Joes,Produce,Bananas,408
2024-05-26,Trader Joes,Produce,Carrots,236
2024-05-26,Trader Joes,Dairy,Milk,279
2024-05-26,Trader Joes,Dairy,Cheese,237
2024-05-26,Trader Joes,Dairy,Yogurt,428
2024-05-26,Trader Joes,Meat,Chicken,481
2024-05-26,Trader Joes,Meat,Beef,137
2024-05-26,Trader Joes,Meat,Pork,278
2024-05-26,Kroger,Produce,Apples,518
2024-05-26,Kroger,Produce,Bananas,231
2024-05-26,Kroger,Produce,Carrots,311
2024-05-26,Kroger,Dairy,Milk,431
2024-05-26,Kroger,Dairy,Cheese,341
2024-05-26,Kroger,Dairy,Yogurt,434
2024-05-26,Kroger,Meat,Chicken,385
2024-05-26,Kroger,Meat,Beef,387
2024-05-26,Kroger,Meat,Pork,196
