Order Date,Store,Category,Sub-Category,Sales,Quantity
2023-06-24,MegaMart,Technology,Accessories,25,2
2023-06-25,MegaMart,Technology,Accessories,22,2
2023-06-26,MegaMart,Technology,Accessories,10,1
2023-06-27,MegaMart,Technology,Accessories,16,1
2023-06-28,MegaMart,Technology,Accessories,15,1
2023-06-29,MegaMart,Technology,Accessories,13,1
2023-06-30,MegaMart,Technology,Accessories,10,1
2023-07-01,MegaMart,Technology,Accessories,27,2
2023-07-02,MegaMart,Technology,Accessories,26,2
2023-07-03,MegaMart,Technology,Accessories,15,1
2023-07-04,MegaMart,Technology,Accessories,10,1
2023-07-05,MegaMart,Technology,Accessories,9,1
2023-07-06,MegaMart,Technology,Accessories,10,1
2023-07-07,MegaMart,Technology,Accessories,9,1
2023-07-08,MegaMart,Technology,Accessories,20,2
2023-07-09,MegaMart,Technology,Accessories,21,2
2023-07-10,MegaMart,Technology,Accessories,9,1
2023-07-11,MegaMart,Technology,Accessories,13,1
2023-07-12,MegaMart,Technology,Accessories,16,1
2023-07-13,MegaMart,Technology,Accessories,13,1
2023-07-14,MegaMart,Technology,Accessories,10,1
2023-07-15,MegaMart,Technology,Accessories,21,2
2023-07-16,MegaMart,Technology,Accessories,21,2
2023-07-17,MegaMart,Technology,Accessories,15,1
2023-07-18,MegaMart,Technology,Accessories,12,1
2023-07-19,MegaMart,Technology,Accessories,11,1
2023-07-20,MegaMart,Technology,Accessories,10,1
2023-07-21,MegaMart,Technology,Accessories,11,1
2023-07-22,MegaMart,Technology,Accessories,27,2
2023-07-23,MegaMart,Technology,Accessories,27,2
2023-07-24,MegaMart,Technology,Accessories,13,1
2023-07-25,MegaMart,Technology,Accessories,13,1
2023-07-26,MegaMart,Technology,Accessories,16,1
2023-07-27,MegaMart,Technology,Accessories,9,1
2023-07-28,MegaMart,Technology,Accessories,12,1
2023-07-29,MegaMart,Technology,Accessories,26,2
2023-07-30,MegaMart,Technology,Accessories,24,2
2023-07-31,MegaMart,Technology,Accessories,11,1
2023-08-01,MegaMart,Technology,Accessories,13,1
2023-08-02,MegaMart,Technology,Accessories,14,1
2023-08-03,MegaMart,Technology,Accessories,10,1
2023-08-04,MegaMart,Technology,Accessories,10,1
2023-08-05,MegaMart,Technology,Accessories,21,2
2023-08-06,MegaMart,Technology,Accessories,25,2
2023-08-07,MegaMart,Technology,Accessories,9,1
2023-08-08,MegaMart,Technology,Accessories,13,1
2023-08-09,MegaMart,Technology,Accessories,10,1
2023-08-10,MegaMart,Technology,Accessories,16,1
2023-08-11,MegaMart,Technology,Accessories,11,1
2023-08-12,MegaMart,Technology,Accessories,27,2
2023-08-13,MegaMart,Technology,Accessories,26,2
2023-08-14,MegaMart,Technology,Accessories,16,1
2023-08-15,MegaMart,Technology,Accessories,16,1
2023-08-16,MegaMart,Technology,Accessories,14,1
2023-08-17,MegaMart,Technology,Accessories,15,1
2023-08-18,MegaMart,Technology,Accessories,10,1
2023-08-19,MegaMart,Technology,Accessories,23,2
2023-08-20,MegaMart,Technology,Accessories,27,2
2023-08-21,MegaMart,Technology,Accessories,11,1
2023-08-22,MegaMart,Technology,Accessories,13,1
2023-08-23,MegaMart,Technology,Accessories,13,1
2023-08-24,MegaMart,Technology,Accessories,15,1
2023-08-25,MegaMart,Technology,Accessories,10,1
2023-08-26,MegaMart,Technology,Accessories,25,2
2023-08-27,MegaMart,Technology,Accessories,23,2
2023-08-28,MegaMart,Technology,Accessories,12,1
2023-08-29,MegaMart,Technology,Accessories,16,1
2023-08-30,MegaMart,Technology,Accessories,9,1
2023-08-31,MegaMart,Technology,Accessories,13,1
2023-09-01,MegaMart,Technology,Accessories,12,1
2023-09-02,MegaMart,Technology,Accessories,26,2
2023-09-03,MegaMart,Technology,Accessories,21,2
2023-09-04,MegaMart,Technology,Accessories,9,1
2023-09-05,MegaMart,Technology,Accessories,10,1
2023-09-06,MegaMart,Technology,Accessories,16,1
2023-09-07,MegaMart,Technology,Accessories,13,1
2023-09-08,MegaMart,Technology,Accessories,10,1
2023-09-09,MegaMart,Technology,Accessories,21,2
2023-09-10,MegaMart,Technology,Accessories,22,2
2023-09-11,MegaMart,Technology,Accessories,16,1
2023-09-12,MegaMart,Technology,Accessories,11,1
2023-09-13,MegaMart,Technology,Accessories,10,1
2023-09-14,MegaMart,Technology,Accessories,15,1
2023-09-15,MegaMart,Technology,Accessories,15,1
2023-09-16,MegaMart,Technology,Accessories,22,2
2023-09-17,MegaMart,Technology,Accessories,27,2
2023-09-18,MegaMart,Technology,Accessories,15,1
2023-09-19,MegaMart,Technology,Accessories,13,1
2023-09-20,MegaMart,Technology,Accessories,15,1
2023-09-21,MegaMart,Technology,Accessories,11,1
2023-09-22,MegaMart,Technology,Accessories,12,1
2023-09-23,MegaMart,Technology,Accessories,20,2
2023-09-24,MegaMart,Technology,Accessories,21,2
2023-09-25,MegaMart,Technology,Accessories,16,1
2023-09-26,MegaMart,Technology,Accessories,10,1
2023-09-27,MegaMart,Technology,Accessories,13,1
2023-09-28,MegaMart,Technology,Accessories,16,1
2023-09-29,MegaMart,Technology,Accessories,16,1
2023-09-30,MegaMart,Technology,Accessories,24,2
2023-10-01,MegaMart,Technology,Accessories,23,2
2023-10-02,MegaMart,Technology,Accessories,9,1
2023-10-03,MegaMart,Technology,Accessories,15,1
2023-10-04,MegaMart,Technology,Accessories,11,1
2023-10-05,MegaMart,Technology,Accessories,16,1
2023-10-06,MegaMart,Technology,Accessories,9,1
2023-10-07,MegaMart,Technology,Accessories,24,2
2023-10-08,MegaMart,Technology,Accessories,21,2
2023-10-09,MegaMart,Technology,Accessories,10,1
2023-10-10,MegaMart,Technology,Accessories,11,1
2023-10-11,MegaMart,Technology,Accessories,10,1
2023-10-12,MegaMart,Technology,Accessories,15,1
2023-10-13,MegaMart,Technology,Accessories,16,1
2023-10-14,MegaMart,Technology,Accessories,21,2
2023-10-15,MegaMart,Technology,Accessories,27,2
2023-10-16,MegaMart,Technology,Accessories,13,1
2023-10-17,MegaMart,Technology,Accessories,14,1
2023-10-18,MegaMart,Technology,Accessories,14,1
2023-10-19,MegaMart,Technology,Accessories,13,1
2023-10-20,MegaMart,Technology,Accessories,14,1
2023-10-21,MegaMart,Technology,Accessories,21,2
2023-10-22,MegaMart,Technology,Accessories,27,2
2023-10-23,MegaMart,Technology,Accessories,11,1
2023-10-24,MegaMart,Technology,Accessories,10,1
2023-10-25,MegaMart,Technology,Accessories,11,1
2023-10-26,MegaMart,Technology,Accessories,13,1
2023-10-27,MegaMart,Technology,Accessories,13,1
2023-10-28,MegaMart,Technology,Accessories,27,2
2023-10-29,MegaMart,Technology,Accessories,22,2
2023-10-30,MegaMart,Technology,Accessories,15,1
2023-10-31,MegaMart,Technology,Accessories,15,1
2023-11-01,MegaMart,Technology,Accessories,31,3
2023-11-02,MegaMart,Technology,Accessories,35,3
2023-11-03,MegaMart,Technology,Accessories,35,3
2023-11-04,MegaMart,Technology,Accessories,43,4
2023-11-05,MegaMart,Technology,Accessories,49,4
2023-11-06,MegaMart,Technology,Accessories,35,3
2023-11-07,MegaMart,Technology,Accessories,31,3
2023-11-08,MegaMart,Technology,Accessories,34,3
2023-11-09,MegaMart,Technology,Accessories,38,3
2023-11-10,MegaMart,Technology,Accessories,31,3
2023-11-11,MegaMart,Technology,Accessories,46,4
2023-11-12,MegaMart,Technology,Accessories,48,4
2023-11-13,MegaMart,Technology,Accessories,37,3
2023-11-14,MegaMart,Technology,Accessories,34,3
2023-11-15,MegaMart,Technology,Accessories,34,3
2023-11-16,MegaMart,Technology,Accessories,38,3
2023-11-17,MegaMart,Technology,Accessories,35,3
2023-11-18,MegaMart,Technology,Accessories,43,4
2023-11-19,MegaMart,Technology,Accessories,43,4
2023-11-20,MegaMart,Technology,Accessories,38,3
2023-11-21,MegaMart,Technology,Accessories,31,3
2023-11-22,MegaMart,Technology,Accessories,32,3
2023-11-23,MegaMart,Technology,Accessories,35,3
2023-11-24,MegaMart,Technology,Accessories,37,3
2023-11-25,MegaMart,Technology,Accessories,47,4
2023-11-26,MegaMart,Technology,Accessories,46,4
2023-11-27,MegaMart,Technology,Accessories,37,3
2023-11-28,MegaMart,Technology,Accessories,32,3
2023-11-29,MegaMart,Technology,Accessories,31,3
2023-11-30,MegaMart,Technology,Accessories,35,3
2023-12-01,MegaMart,Technology,Accessories,36,3
2023-12-02,MegaMart,Technology,Accessories,43,4
2023-12-03,MegaMart,Technology,Accessories,48,4
2023-12-04,MegaMart,Technology,Accessories,32,3
2023-12-05,MegaMart,Technology,Accessories,32,3
2023-12-06,MegaMart,Technology,Accessories,32,3
2023-12-07,MegaMart,Technology,Accessories,32,3
2023-12-08,MegaMart,Technology,Accessories,33,3
2023-12-09,MegaMart,Technology,Accessories,45,4
2023-12-10,MegaMart,Technology,Accessories,45,4
2023-12-11,MegaMart,Technology,Accessories,34,3
2023-12-12,MegaMart,Technology,Accessories,38,3
2023-12-13,MegaMart,Technology,Accessories,35,3
2023-12-14,MegaMart,Technology,Accessories,35,3
2023-12-15,MegaMart,Technology,Accessories,38,3
2023-12-16,MegaMart,Technology,Accessories,44,4
2023-12-17,MegaMart,Technology,Accessories,49,4
2023-12-18,MegaMart,Technology,Accessories,35,3
2023-12-19,MegaMart,Technology,Accessories,35,3
2023-12-20,MegaMart,Technology,Accessories,35,3
2023-12-21,MegaMart,Technology,Accessories,38,3
2023-12-22,MegaMart,Technology,Accessories,35,3
2023-12-23,MegaMart,Technology,Accessories,45,4
2023-12-24,MegaMart,Technology,Accessories,42,4
2023-12-25,MegaMart,Technology,Accessories,33,3
2023-12-26,MegaMart,Technology,Accessories,33,3
2023-12-27,MegaMart,Technology,Accessories,35,3
2023-12-28,MegaMart,Technology,Accessories,31,3
2023-12-29,MegaMart,Technology,Accessories,34,3
2023-12-30,MegaMart,Technology,Accessories,45,4
2023-12-31,MegaMart,Technology,Accessories,47,4
2024-01-01,MegaMart,Technology,Accessories,12,1
2024-01-02,MegaMart,Technology,Accessories,13,1
2024-01-03,MegaMart,Technology,Accessories,12,1
2024-01-04,MegaMart,Technology,Accessories,13,1
2024-01-05,MegaMart,Technology,Accessories,15,1
2024-01-06,MegaMart,Technology,Accessories,24,2
2024-01-07,MegaMart,Technology,Accessories,21,2
2024-01-08,MegaMart,Technology,Accessories,13,1
2024-01-09,MegaMart,Technology,Accessories,16,1
2024-01-10,MegaMart,Technology,Accessories,16,1
2024-01-11,MegaMart,Technology,Accessories,13,1
2024-01-12,MegaMart,Technology,Accessories,9,1
2024-01-13,MegaMart,Technology,Accessories,21,2
2024-01-14,MegaMart,Technology,Accessories,24,2
2024-01-15,MegaMart,Technology,Accessories,13,1
2024-01-16,MegaMart,Technology,Accessories,10,1
2024-01-17,MegaMart,Technology,Accessories,10,1
2024-01-18,MegaMart,Technology,Accessories,16,1
2024-01-19,MegaMart,Technology,Accessories,15,1
2024-01-20,MegaMart,Technology,Accessories,22,2
2024-01-21,MegaMart,Technology,Accessories,21,2
2024-01-22,MegaMart,Technology,Accessories,16,1
2024-01-23,MegaMart,Technology,Accessories,13,1
2024-01-24,MegaMart,Technology,Accessories,10,1
2024-01-25,MegaMart,Technology,Accessories,16,1
2024-01-26,MegaMart,Technology,Accessories,13,1
2024-01-27,MegaMart,Technology,Accessories,27,2
2024-01-28,MegaMart,Technology,Accessories,27,2
2024-01-29,MegaMart,Technology,Accessories,13,1
2024-01-30,MegaMart,Technology,Accessories,16,1
2024-01-31,MegaMart,Technology,Accessories,12,1
2024-02-01,MegaMart,Technology,Accessories,16,1
2024-02-02,MegaMart,Technology,Accessories,13,1
2024-02-03,MegaMart,Technology,Accessories,27,2
2024-02-04,MegaMart,Technology,Accessories,22,2
2024-02-05,MegaMart,Technology,Accessories,15,1
2024-02-06,MegaMart,Technology,Accessories,10,1
2024-02-07,MegaMart,Technology,Accessories,11,1
2024-02-08,MegaMart,Technology,Accessories,13,1
2024-02-09,MegaMart,Technology,Accessories,15,1
2024-02-10,MegaMart,Technology,Accessories,26,2
2024-02-11,MegaMart,Technology,Accessories,27,2
2024-02-12,MegaMart,Technology,Accessories,14,1
2024-02-13,MegaMart,Technology,Accessories,12,1
2024-02-14,MegaMart,Technology,Accessories,14,1
2024-02-15,MegaMart,Technology,Accessories,13,1
2024-02-16,MegaMart,Technology,Accessories,13,1
2024-02-17,MegaMart,Technology,Accessories,21,2
2024-02-18,MegaMart,Technology,Accessories,24,2
2024-02-19,MegaMart,Technology,Accessories,14,1
2024-02-20,MegaMart,Technology,Accessories,10,1
2024-02-21,MegaMart,Technology,Accessories,12,1
2024-02-22,MegaMart,Technology,Accessories,16,1
2024-02-23,MegaMart,Technology,Accessories,15,1
2024-02-24,MegaMart,Technology,Accessories,21,2
2024-02-25,MegaMart,Technology,Accessories,25,2
2024-02-26,MegaMart,Technology,Accessories,13,1
2024-02-27,MegaMart,Technology,Accessories,16,1
2024-02-28,MegaMart,Technology,Accessories,16,1
2024-02-29,MegaMart,Technology,Accessories,16,1
2024-03-01,MegaMart,Technology,Accessories,15,1
2024-03-02,MegaMart,Technology,Accessories,21,2
2024-03-03,MegaMart,Technology,Accessories,24,2
2024-03-04,MegaMart,Technology,Accessories,13,1
2024-03-05,MegaMart,Technology,Accessories,11,1
2024-03-06,MegaMart,Technology,Accessories,10,1
2024-03-07,MegaMart,Technology,Accessories,11,1
2024-03-08,MegaMart,Technology,Accessories,9,1
2024-03-09,MegaMart,Technology,Accessories,24,2
2024-03-10,MegaMart,Technology,Accessories,23,2
2024-03-11,MegaMart,Technology,Accessories,14,1
2024-03-12,MegaMart,Technology,Accessories,16,1
2024-03-13,MegaMart,Technology,Accessories,10,1
2024-03-14,MegaMart,Technology,Accessories,13,1
2024-03-15,MegaMart,Technology,Accessories,9,1
2024-03-16,MegaMart,Technology,Accessories,27,2
2024-03-17,MegaMart,Technology,Accessories,20,2
2024-03-18,MegaMart,Technology,Accessories,14,1
2024-03-19,MegaMart,Technology,Accessories,16,1
2024-03-20,MegaMart,Technology,Accessories,13,1
2024-03-21,MegaMart,Technology,Accessories,16,1
2024-03-22,MegaMart,Technology,Accessories,13,1
2024-03-23,MegaMart,Technology,Accessories,21,2
2024-03-24,MegaMart,Technology,Accessories,27,2
2024-03-25,MegaMart,Technology,Accessories,13,1
2024-03-26,MegaMart,Technology,Accessories,16,1
2024-03-27,MegaMart,Technology,Accessories,12,1
2024-03-28,MegaMart,Technology,Accessories,13,1
2024-03-29,MegaMart,Technology,Accessories,13,1
2024-03-30,MegaMart,Technology,Accessories,23,2
2024-03-31,MegaMart,Technology,Accessories,20,2
2024-04-01,MegaMart,Technology,Accessories,10,1
2024-04-02,MegaMart,Technology,Accessories,16,1
2024-04-03,MegaMart,Technology,Accessories,10,1
2024-04-04,MegaMart,Technology,Accessories,14,1
2024-04-05,MegaMart,Technology,Accessories,9,1
2024-04-06,MegaMart,Technology,Accessories,21,2
2024-04-07,MegaMart,Technology,Accessories,21,2
2024-04-08,MegaMart,Technology,Accessories,10,1
2024-04-09,MegaMart,Technology,Accessories,15,1
2024-04-10,MegaMart,Technology,Accessories,16,1
2024-04-11,MegaMart,Technology,Accessories,16,1
2024-04-12,MegaMart,Technology,Accessories,15,1
2024-04-13,MegaMart,Technology,Accessories,21,2
2024-04-14,MegaMart,Technology,Accessories,22,2
2024-04-15,MegaMart,Technology,Accessories,14,1
2024-04-16,MegaMart,Technology,Accessories,9,1
2024-04-17,MegaMart,Technology,Accessories,13,1
2024-04-18,MegaMart,Technology,Accessories,14,1
2024-04-19,MegaMart,Technology,Accessories,13,1
2024-04-20,MegaMart,Technology,Accessories,26,2
2024-04-21,MegaMart,Technology,Accessories,25,2
2024-04-22,MegaMart,Technology,Accessories,16,1
2024-04-23,MegaMart,Technology,Accessories,9,1
2024-04-24,MegaMart,Technology,Accessories,15,1
2024-04-25,MegaMart,Technology,Accessories,15,1
2024-04-26,MegaMart,Technology,Accessories,10,1
2024-04-27,MegaMart,Technology,Accessories,25,2
2024-04-28,MegaMart,Technology,Accessories,23,2
2024-04-29,MegaMart,Technology,Accessories,13,1
2024-04-30,MegaMart,Technology,Accessories,12,1
2024-05-01,MegaMart,Technology,Accessories,10,1
2024-05-02,MegaMart,Technology,Accessories,11,1
2024-05-03,MegaMart,Technology,Accessories,10,1
2024-05-04,MegaMart,Technology,Accessories,25,2
2024-05-05,MegaMart,Technology,Accessories,25,2
2024-05-06,MegaMart,Technology,Accessories,14,1
2024-05-07,MegaMart,Technology,Accessories,15,1
2024-05-08,MegaMart,Technology,Accessories,14,1
2024-05-09,MegaMart,Technology,Accessories,12,1
2024-05-10,MegaMart,Technology,Accessories,11,1
2024-05-11,MegaMart,Technology,Accessories,27,2
2024-05-12,MegaMart,Technology,Accessories,23,2
2024-05-13,MegaMart,Technology,Accessories,16,1
2024-05-14,MegaMart,Technology,Accessories,9,1
2024-05-15,MegaMart,Technology,Accessories,13,1
2024-05-16,MegaMart,Technology,Accessories,10,1
2024-05-17,MegaMart,Technology,Accessories,11,1
2024-05-18,MegaMart,Technology,Accessories,21,2
2024-05-19,MegaMart,Technology,Accessories,22,2
2024-05-20,MegaMart,Technology,Accessories,9,1
2024-05-21,MegaMart,Technology,Accessories,10,1
2024-05-22,MegaMart,Technology,Accessories,15,1
2024-05-23,MegaMart,Technology,Accessories,11,1
2024-05-24,MegaMart,Technology,Accessories,9,1
2024-05-25,MegaMart,Technology,Accessories,20,2
2024-05-26,MegaMart,Technology,Accessories,24,2
2024-05-27,MegaMart,Technology,Accessories,11,1
2024-05-28,MegaMart,Technology,Accessories,14,1
2024-05-29,MegaMart,Technology,Accessories,9,1
2024-05-30,MegaMart,Technology,Accessories,13,1
2024-05-31,MegaMart,Technology,Accessories,11,1
2024-06-01,MegaMart,Technology,Accessories,21,2
2024-06-02,MegaMart,Technology,Accessories,20,2
2024-06-03,MegaMart,Technology,Accessories,9,1
2024-06-04,MegaMart,Technology,Accessories,13,1
2024-06-05,MegaMart,Technology,Accessories,14,1
2024-06-06,MegaMart,Technology,Accessories,13,1
2024-06-07,MegaMart,Technology,Accessories,15,1
2024-06-08,MegaMart,Technology,Accessories,27,2
2024-06-09,MegaMart,Technology,Accessories,26,2
2024-06-10,MegaMart,Technology,Accessories,13,1
2024-06-11,MegaMart,Technology,Accessories,13,1
2024-06-12,MegaMart,Technology,Accessories,15,1
2024-06-13,MegaMart,Technology,Accessories,9,1
2024-06-14,MegaMart,Technology,Accessories,11,1
2024-06-15,MegaMart,Technology,Accessories,20,2
2024-06-16,MegaMart,Technology,Accessories,27,2
2024-06-17,MegaMart,Technology,Accessories,16,1
2024-06-18,MegaMart,Technology,Accessories,10,1
2024-06-19,MegaMart,Technology,Accessories,16,1
2024-06-20,MegaMart,Technology,Accessories,13,1
2024-06-21,MegaMart,Technology,Accessories,11,1
2024-06-22,MegaMart,Technology,Accessories,25,2
2024-06-23,MegaMart,Technology,Accessories,24,2
2024-06-24,MegaMart,Technology,Accessories,16,1
2024-06-25,MegaMart,Technology,Accessories,14,1
2024-06-26,MegaMart,Technology,Accessories,11,1
2024-06-27,MegaMart,Technology,Accessories,10,1
2024-06-28,MegaMart,Technology,Accessories,15,1
2024-06-29,MegaMart,Technology,Accessories,20,2
2024-06-30,MegaMart,Technology,Accessories,23,2
2024-07-01,MegaMart,Technology,Accessories,16,1
2024-07-02,MegaMart,Technology,Accessories,11,1
2024-07-03,MegaMart,Technology,Accessories,12,1
2024-07-04,MegaMart,Technology,Accessories,13,1
2024-07-05,MegaMart,Technology,Accessories,13,1
2024-07-06,MegaMart,Technology,Accessories,21,2
2024-07-07,MegaMart,Technology,Accessories,22,2
2024-07-08,MegaMart,Technology,Accessories,16,1
2024-07-09,MegaMart,Technology,Accessories,9,1
2024-07-10,MegaMart,Technology,Accessories,10,1
2024-07-11,MegaMart,Technology,Accessories,13,1
2024-07-12,MegaMart,Technology,Accessories,16,1
2024-07-13,MegaMart,Technology,Accessories,23,2
2024-07-14,MegaMart,Technology,Accessories,24,2
2024-07-15,MegaMart,Technology,Accessories,11,1
2024-07-16,MegaMart,Technology,Accessories,9,1
2024-07-17,MegaMart,Technology,Accessories,12,1
2024-07-18,MegaMart,Technology,Accessories,13,1
2024-07-19,MegaMart,Technology,Accessories,12,1
2024-07-20,MegaMart,Technology,Accessories,24,2
2024-07-21,MegaMart,Technology,Accessories,24,2
2024-07-22,MegaMart,Technology,Accessories,15,1
2024-07-23,MegaMart,Technology,Accessories,13,1
2024-07-24,MegaMart,Technology,Accessories,9,1
2024-07-25,MegaMart,Technology,Accessories,15,1
2024-07-26,MegaMart,Technology,Accessories,9,1
2024-07-27,MegaMart,Technology,Accessories,21,2
2024-07-28,MegaMart,Technology,Accessories,20,2
2024-07-29,MegaMart,Technology,Accessories,12,1
2024-07-30,MegaMart,Technology,Accessories,12,1
2024-07-31,MegaMart,Technology,Accessories,14,1
2024-08-01,MegaMart,Technology,Accessories,15,1
2024-08-02,MegaMart,Technology,Accessories,9,1
2024-08-03,MegaMart,Technology,Accessories,22,2
2024-08-04,MegaMart,Technology,Accessories,21,2
2024-08-05,MegaMart,Technology,Accessories,13,1
2024-08-06,MegaMart,Technology,Accessories,15,1
2024-08-07,MegaMart,Technology,Accessories,13,1
2024-08-08,MegaMart,Technology,Accessories,14,1
2024-08-09,MegaMart,Technology,Accessories,16,1
2024-08-10,MegaMart,Technology,Accessories,23,2
2024-08-11,MegaMart,Technology,Accessories,24,2
2024-08-12,MegaMart,Technology,Accessories,16,1
2024-08-13,MegaMart,Technology,Accessories,10,1
2024-08-14,MegaMart,Technology,Accessories,13,1
2024-08-15,MegaMart,Technology,Accessories,15,1
2024-08-16,MegaMart,Technology,Accessories,11,1
2024-08-17,MegaMart,Technology,Accessories,21,2
2024-08-18,MegaMart,Technology,Accessories,20,2
2024-08-19,MegaMart,Technology,Accessories,15,1
2024-08-20,MegaMart,Technology,Accessories,13,1
2024-08-21,MegaMart,Technology,Accessories,13,1
2024-08-22,MegaMart,Technology,Accessories,9,1
2024-08-23,MegaMart,Technology,Accessories,13,1
2024-08-24,MegaMart,Technology,Accessories,27,2
2024-08-25,MegaMart,Technology,Accessories,21,2
2024-08-26,MegaMart,Technology,Accessories,13,1
2024-08-27,MegaMart,Technology,Accessories,16,1
2024-08-28,MegaMart,Technology,Accessories,12,1
2024-08-29,MegaMart,Technology,Accessories,16,1
2024-08-30,MegaMart,Technology,Accessories,12,1
2024-08-31,MegaMart,Technology,Accessories,24,2
2024-09-01,MegaMart,Technology,Accessories,21,2
2024-09-02,MegaMart,Technology,Accessories,14,1
2024-09-03,MegaMart,Technology,Accessories,10,1
2024-09-04,MegaMart,Technology,Accessories,13,1
2024-09-05,MegaMart,Technology,Accessories,16,1
2024-09-06,MegaMart,Technology,Accessories,13,1
2024-09-07,MegaMart,Technology,Accessories,26,2
2024-09-08,MegaMart,Technology,Accessories,27,2
2024-09-09,MegaMart,Technology,Accessories,16,1
2024-09-10,MegaMart,Technology,Accessories,12,1
2024-09-11,MegaMart,Technology,Accessories,16,1
2024-09-12,MegaMart,Technology,Accessories,12,1
2024-09-13,MegaMart,Technology,Accessories,16,1
2024-09-14,MegaMart,Technology,Accessories,21,2
2024-09-15,MegaMart,Technology,Accessories,22,2
2024-09-16,MegaMart,Technology,Accessories,16,1
2024-09-17,MegaMart,Technology,Accessories,13,1
2024-09-18,MegaMart,Technology,Accessories,10,1
2024-09-19,MegaMart,Technology,Accessories,12,1
2024-09-20,MegaMart,Technology,Accessories,15,1
2024-09-21,MegaMart,Technology,Accessories,21,2
2024-09-22,MegaMart,Technology,Accessories,21,2
2024-09-23,MegaMart,Technology,Accessories,13,1
2024-09-24,MegaMart,Technology,Accessories,16,1
2024-09-25,MegaMart,Technology,Accessories,13,1
2024-09-26,MegaMart,Technology,Accessories,16,1
2024-09-27,MegaMart,Technology,Accessories,10,1
2024-09-28,MegaMart,Technology,Accessories,20,2
2024-09-29,MegaMart,Technology,Accessories,20,2
2024-09-30,MegaMart,Technology,Accessories,14,1
2024-10-01,MegaMart,Technology,Accessories,15,1
2024-10-02,MegaMart,Technology,Accessories,15,1
2024-10-03,MegaMart,Technology,Accessories,12,1
2024-10-04,MegaMart,Technology,Accessories,12,1
2024-10-05,MegaMart,Technology,Accessories,23,2
2024-10-06,MegaMart,Technology,Accessories,25,2
2024-10-07,MegaMart,Technology,Accessories,11,1
2024-10-08,MegaMart,Technology,Accessories,13,1
2024-10-09,MegaMart,Technology,Accessories,16,1
2024-10-10,MegaMart,Technology,Accessories,14,1
2024-10-11,MegaMart,Technology,Accessories,12,1
2024-10-12,MegaMart,Technology,Accessories,25,2
2024-10-13,MegaMart,Technology,Accessories,25,2
2024-10-14,MegaMart,Technology,Accessories,16,1
2024-10-15,MegaMart,Technology,Accessories,13,1
2024-10-16,MegaMart,Technology,Accessories,13,1
2024-10-17,MegaMart,Technology,Accessories,12,1
2024-10-18,MegaMart,Technology,Accessories,10,1
2024-10-19,MegaMart,Technology,Accessories,25,2
2024-10-20,MegaMart,Technology,Accessories,27,2
2024-10-21,MegaMart,Technology,Accessories,12,1
2024-10-22,MegaMart,Technology,Accessories,10,1
2024-10-23,MegaMart,Technology,Accessories,14,1
2024-10-24,MegaMart,Technology,Accessories,13,1
2024-10-25,MegaMart,Technology,Accessories,10,1
2024-10-26,MegaMart,Technology,Accessories,23,2
2024-10-27,MegaMart,Technology,Accessories,25,2
2024-10-28,MegaMart,Technology,Accessories,15,1
2024-10-29,MegaMart,Technology,Accessories,11,1
2024-10-30,MegaMart,Technology,Accessories,16,1
2024-10-31,MegaMart,Technology,Accessories,10,1
2024-11-01,MegaMart,Technology,Accessories,35,3
2024-11-02,MegaMart,Technology,Accessories,43,4
2024-11-03,MegaMart,Technology,Accessories,47,4
2024-11-04,MegaMart,Technology,Accessories,34,3
2024-11-05,MegaMart,Technology,Accessories,35,3
2024-11-06,MegaMart,Technology,Accessories,33,3
2024-11-07,MegaMart,Technology,Accessories,32,3
2024-11-08,MegaMart,Technology,Accessories,35,3
2024-11-09,MegaMart,Technology,Accessories,43,4
2024-11-10,MegaMart,Technology,Accessories,42,4
2024-11-11,MegaMart,Technology,Accessories,38,3
2024-11-12,MegaMart,Technology,Accessories,35,3
2024-11-13,MegaMart,Technology,Accessories,36,3
2024-11-14,MegaMart,Technology,Accessories,35,3
2024-11-15,MegaMart,Technology,Accessories,34,3
2024-11-16,MegaMart,Technology,Accessories,42,4
2024-11-17,MegaMart,Technology,Accessories,42,4
2024-11-18,MegaMart,Technology,Accessories,31,3
2024-11-19,MegaMart,Technology,Accessories,35,3
2024-11-20,MegaMart,Technology,Accessories,35,3
2024-11-21,MegaMart,Technology,Accessories,34,3
2024-11-22,MegaMart,Technology,Accessories,31,3
2024-11-23,MegaMart,Technology,Accessories,49,4
2024-11-24,MegaMart,Technology,Accessories,44,4
2024-11-25,MegaMart,Technology,Accessories,36,3
2024-11-26,MegaMart,Technology,Accessories,37,3
2024-11-27,MegaMart,Technology,Accessories,38,3
2024-11-28,MegaMart,Technology,Accessories,35,3
2024-11-29,MegaMart,Technology,Accessories,37,3
2024-11-30,MegaMart,Technology,Accessories,49,4
2024-12-01,MegaMart,Technology,Accessories,46,4
2024-12-02,MegaMart,Technology,Accessories,37,3
2024-12-03,MegaMart,Technology,Accessories,35,3
2024-12-04,MegaMart,Technology,Accessories,38,3
2024-12-05,MegaMart,Technology,Accessories,33,3
2024-12-06,MegaMart,Technology,Accessories,32,3
2024-12-07,MegaMart,Technology,Accessories,46,4
2024-12-08,MegaMart,Technology,Accessories,45,4
2024-12-09,MegaMart,Technology,Accessories,31,3
2024-12-10,MegaMart,Technology,Accessories,36,3
2024-12-11,MegaMart,Technology,Accessories,37,3
